Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
P. Michael,Season 1 Trailer: God's Favorite Idiot,Comcast X1 MIPS NO SAGE MVPD STB,2022-06-17 05:45:36,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":8471,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":19443,""mediaOffsetMs"":12012},{""eventType"":""playing"",""sessionOffsetMs"":23452,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":31438,""mediaOffsetMs"":24024},{""eventType"":""stopped"",""sessionOffsetMs"":147694,""mediaOffsetMs"":138221}]"
P. Michael,"Peaky Blinders: Season 6: ""Lock and Key""",Comcast X1 MIPS NO SAGE MVPD STB,2022-06-17 04:25:05,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":75000},{""eventType"":""playing"",""sessionOffsetMs"":7879,""mediaOffsetMs"":75000},{""eventType"":""paused"",""sessionOffsetMs"":15265,""mediaOffsetMs"":80928},{""eventType"":""playing"",""sessionOffsetMs"":39834,""mediaOffsetMs"":80928},{""eventType"":""playing"",""sessionOffsetMs"":44192,""mediaOffsetMs"":86000},{""eventType"":""paused"",""sessionOffsetMs"":4831067,""mediaOffsetMs"":4872057},{""eventType"":""stopped"",""sessionOffsetMs"":4836318,""mediaOffsetMs"":4872909}]"
P. Michael,"Peaky Blinders: Season 6: ""The Road to Hell""",Comcast X1 MIPS NO SAGE MVPD STB,2022-06-17 03:27:28,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":50000},{""eventType"":""playing"",""sessionOffsetMs"":7077,""mediaOffsetMs"":50000},{""eventType"":""playing"",""sessionOffsetMs"":22865,""mediaOffsetMs"":66000},{""eventType"":""playing"",""sessionOffsetMs"":26974,""mediaOffsetMs"":70000},{""eventType"":""playing"",""sessionOffsetMs"":30797,""mediaOffsetMs"":74000},{""eventType"":""playing"",""sessionOffsetMs"":34834,""mediaOffsetMs"":78000},{""eventType"":""paused"",""sessionOffsetMs"":3457942,""mediaOffsetMs"":3500498},{""eventType"":""stopped"",""sessionOffsetMs"":3460638,""mediaOffsetMs"":3501226}]"
P. Michael,"Peaky Blinders: Season 6: ""Sapphire""",Comcast X1 MIPS NO SAGE MVPD STB,2022-06-17 02:30:39,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":51000},{""eventType"":""playing"",""sessionOffsetMs"":12672,""mediaOffsetMs"":51000},{""eventType"":""playing"",""sessionOffsetMs"":29500,""mediaOffsetMs"":68000},{""eventType"":""playing"",""sessionOffsetMs"":37387,""mediaOffsetMs"":76000},{""eventType"":""playing"",""sessionOffsetMs"":42352,""mediaOffsetMs"":80000},{""eventType"":""playing"",""sessionOffsetMs"":45442,""mediaOffsetMs"":84000},{""eventType"":""paused"",""sessionOffsetMs"":3411843,""mediaOffsetMs"":3449892},{""eventType"":""stopped"",""sessionOffsetMs"":3415596,""mediaOffsetMs"":3450658}]"
P. Michael,"Peaky Blinders: Season 6: ""Gold""",Comcast X1 MIPS NO SAGE MVPD STB,2022-06-17 01:35:46,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":17749,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":49550,""mediaOffsetMs"":32000},{""eventType"":""playing"",""sessionOffsetMs"":53558,""mediaOffsetMs"":36000},{""eventType"":""playing"",""sessionOffsetMs"":57556,""mediaOffsetMs"":40000},{""eventType"":""playing"",""sessionOffsetMs"":61544,""mediaOffsetMs"":44000},{""eventType"":""paused"",""sessionOffsetMs"":3301483,""mediaOffsetMs"":3282578},{""eventType"":""stopped"",""sessionOffsetMs"":3306845,""mediaOffsetMs"":3284031}]"
P. Michael,"Peaky Blinders: Season 6: ""Black Shirt""",Comcast X1 MIPS NO SAGE MVPD STB,2022-06-14 04:44:51,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":45000},{""eventType"":""playing"",""sessionOffsetMs"":8486,""mediaOffsetMs"":45000},{""eventType"":""playing"",""sessionOffsetMs"":24581,""mediaOffsetMs"":60000},{""eventType"":""playing"",""sessionOffsetMs"":28285,""mediaOffsetMs"":64000},{""eventType"":""playing"",""sessionOffsetMs"":32257,""mediaOffsetMs"":68000},{""eventType"":""playing"",""sessionOffsetMs"":36260,""mediaOffsetMs"":72000},{""eventType"":""playing"",""sessionOffsetMs"":40356,""mediaOffsetMs"":76000},{""eventType"":""paused"",""sessionOffsetMs"":3413906,""mediaOffsetMs"":3448512}]"
P. Michael,"Peaky Blinders: Season 6: ""Black Day""",Comcast X1 MIPS NO SAGE MVPD STB,2022-06-14 03:50:45,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":17000},{""eventType"":""playing"",""sessionOffsetMs"":7190,""mediaOffsetMs"":17000},{""eventType"":""playing"",""sessionOffsetMs"":24684,""mediaOffsetMs"":34000},{""eventType"":""playing"",""sessionOffsetMs"":27972,""mediaOffsetMs"":38000},{""eventType"":""playing"",""sessionOffsetMs"":32011,""mediaOffsetMs"":42000},{""eventType"":""playing"",""sessionOffsetMs"":35989,""mediaOffsetMs"":46000},{""eventType"":""paused"",""sessionOffsetMs"":3247173,""mediaOffsetMs"":3256377},{""eventType"":""stopped"",""sessionOffsetMs"":3250386,""mediaOffsetMs"":3257223}]"
P. Michael,"Peaky Blinders: Season 5: ""Mr Jones""",Comcast X1 MIPS NO SAGE MVPD STB,2022-06-14 02:46:57,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":17466,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":49100,""mediaOffsetMs"":32000},{""eventType"":""playing"",""sessionOffsetMs"":53091,""mediaOffsetMs"":36000},{""eventType"":""playing"",""sessionOffsetMs"":57106,""mediaOffsetMs"":40000},{""eventType"":""playing"",""sessionOffsetMs"":61118,""mediaOffsetMs"":44000},{""eventType"":""paused"",""sessionOffsetMs"":3836802,""mediaOffsetMs"":3818962},{""eventType"":""stopped"",""sessionOffsetMs"":3839679,""mediaOffsetMs"":3819861}]"
P. Michael,Seasons 1-5 Recap: Peaky Blinders,Comcast X1 MIPS NO SAGE MVPD STB,2022-06-14 02:46:28,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":13494,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":14015,""mediaOffsetMs"":288},{""eventType"":""stopped"",""sessionOffsetMs"":27480,""mediaOffsetMs"":502}]"
P. Michael,"Stranger Things: ""Chapter One: The Vanishing of Will Byers""",Comcast X1 MIPS NO SAGE MVPD STB,2022-06-14 02:25:31,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":18691,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":19602,""mediaOffsetMs"":448},{""eventType"":""stopped"",""sessionOffsetMs"":135260,""mediaOffsetMs"":934}]"
P. Michael,Season 6 Trailer: Peaky Blinders,Comcast X1 MIPS NO SAGE MVPD STB,2022-06-13 05:18:51,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":7646,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":18669,""mediaOffsetMs"":12000},{""eventType"":""stopped"",""sessionOffsetMs"":89353,""mediaOffsetMs"":81208}]"
P. Michael,"Squid Game: Season 1: ""One Lucky Day""",Comcast X1 MIPS NO SAGE MVPD STB,2022-06-13 04:27:09,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":10000},{""eventType"":""playing"",""sessionOffsetMs"":11431,""mediaOffsetMs"":10000},{""eventType"":""playing"",""sessionOffsetMs"":24103,""mediaOffsetMs"":20020},{""eventType"":""playing"",""sessionOffsetMs"":27016,""mediaOffsetMs"":24024},{""eventType"":""playing"",""sessionOffsetMs"":31206,""mediaOffsetMs"":28028},{""eventType"":""playing"",""sessionOffsetMs"":35096,""mediaOffsetMs"":32032},{""eventType"":""playing"",""sessionOffsetMs"":39005,""mediaOffsetMs"":36036},{""eventType"":""playing"",""sessionOffsetMs"":43125,""mediaOffsetMs"":40040},{""eventType"":""paused"",""sessionOffsetMs"":3104005,""mediaOffsetMs"":3100473},{""eventType"":""stopped"",""sessionOffsetMs"":3108177,""mediaOffsetMs"":3101063}]"
P. Michael,"Squid Game: Season 1: ""Front Man""",Comcast X1 MIPS NO SAGE MVPD STB,2022-06-13 03:49:57,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":11000},{""eventType"":""playing"",""sessionOffsetMs"":9038,""mediaOffsetMs"":11000},{""eventType"":""playing"",""sessionOffsetMs"":28786,""mediaOffsetMs"":30030},{""eventType"":""playing"",""sessionOffsetMs"":32391,""mediaOffsetMs"":34034},{""eventType"":""playing"",""sessionOffsetMs"":36390,""mediaOffsetMs"":38038},{""eventType"":""playing"",""sessionOffsetMs"":40392,""mediaOffsetMs"":42042},{""eventType"":""paused"",""sessionOffsetMs"":303348,""mediaOffsetMs"":303968},{""eventType"":""playing"",""sessionOffsetMs"":848104,""mediaOffsetMs"":303968},{""eventType"":""paused"",""sessionOffsetMs"":2232347,""mediaOffsetMs"":1688512},{""eventType"":""stopped"",""sessionOffsetMs"":2239485,""mediaOffsetMs"":1689204}]"
P. Michael,"Squid Game: Season 1: ""VIPS""",Comcast X1 MIPS NO SAGE MVPD STB,2022-06-13 02:56:14,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":11000},{""eventType"":""playing"",""sessionOffsetMs"":11011,""mediaOffsetMs"":11000},{""eventType"":""playing"",""sessionOffsetMs"":28532,""mediaOffsetMs"":26026},{""eventType"":""playing"",""sessionOffsetMs"":34785,""mediaOffsetMs"":34034},{""eventType"":""playing"",""sessionOffsetMs"":38836,""mediaOffsetMs"":38038},{""eventType"":""playing"",""sessionOffsetMs"":42874,""mediaOffsetMs"":42042},{""eventType"":""playing"",""sessionOffsetMs"":47115,""mediaOffsetMs"":46046},{""eventType"":""paused"",""sessionOffsetMs"":3223756,""mediaOffsetMs"":3221938},{""eventType"":""stopped"",""sessionOffsetMs"":3229147,""mediaOffsetMs"":3223074}]"
P. Michael,"Squid Game: Season 1: ""Gganbu""",Comcast X1 MIPS NO SAGE MVPD STB,2022-06-13 02:01:47,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":188658},{""eventType"":""playing"",""sessionOffsetMs"":19112,""mediaOffsetMs"":188658},{""eventType"":""playing"",""sessionOffsetMs"":30601,""mediaOffsetMs"":200200},{""eventType"":""paused"",""sessionOffsetMs"":3272930,""mediaOffsetMs"":3441437},{""eventType"":""stopped"",""sessionOffsetMs"":3277198,""mediaOffsetMs"":3443027}]"
P. Michael,"Squid Game: Season 1: ""Gganbu""",Comcast X1 MIPS NO SAGE MVPD STB,2022-06-13 00:45:19,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":11000},{""eventType"":""playing"",""sessionOffsetMs"":13580,""mediaOffsetMs"":11000},{""eventType"":""playing"",""sessionOffsetMs"":25832,""mediaOffsetMs"":22022},{""eventType"":""playing"",""sessionOffsetMs"":30207,""mediaOffsetMs"":26026},{""eventType"":""playing"",""sessionOffsetMs"":37749,""mediaOffsetMs"":34034},{""eventType"":""playing"",""sessionOffsetMs"":41418,""mediaOffsetMs"":38038},{""eventType"":""playing"",""sessionOffsetMs"":45727,""mediaOffsetMs"":42042},{""eventType"":""playing"",""sessionOffsetMs"":49533,""mediaOffsetMs"":46046},{""eventType"":""playing"",""sessionOffsetMs"":53568,""mediaOffsetMs"":50050},{""eventType"":""playing"",""sessionOffsetMs"":57437,""mediaOffsetMs"":54054},{""eventType"":""playing"",""sessionOffsetMs"":61432,""mediaOffsetMs"":58058},{""eventType"":""playing"",""sessionOffsetMs"":65518,""mediaOffsetMs"":62062},{""eventType"":""paused"",""sessionOffsetMs"":193911,""mediaOffsetMs"":188768},{""eventType"":""stopped"",""sessionOffsetMs"":3799233,""mediaOffsetMs"":188476}]"
P. Michael,"Squid Game: Season 1: ""A Fair World""",Comcast X1 MIPS NO SAGE MVPD STB,2022-06-12 23:58:02,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":10000},{""eventType"":""playing"",""sessionOffsetMs"":10210,""mediaOffsetMs"":10000},{""eventType"":""playing"",""sessionOffsetMs"":25525,""mediaOffsetMs"":24024},{""eventType"":""playing"",""sessionOffsetMs"":33336,""mediaOffsetMs"":32032},{""eventType"":""playing"",""sessionOffsetMs"":37242,""mediaOffsetMs"":36036},{""eventType"":""playing"",""sessionOffsetMs"":41223,""mediaOffsetMs"":40040},{""eventType"":""playing"",""sessionOffsetMs"":45136,""mediaOffsetMs"":44044},{""eventType"":""paused"",""sessionOffsetMs"":2837672,""mediaOffsetMs"":2835506},{""eventType"":""stopped"",""sessionOffsetMs"":2840808,""mediaOffsetMs"":2836668}]"
P. Michael,"Squid Game: Season 1: ""Stick to the Team""",Comcast X1 MIPS NO SAGE MVPD STB,2022-06-12 23:07:21,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":11000},{""eventType"":""playing"",""sessionOffsetMs"":8619,""mediaOffsetMs"":11000},{""eventType"":""paused"",""sessionOffsetMs"":14739,""mediaOffsetMs"":15456},{""eventType"":""playing"",""sessionOffsetMs"":22479,""mediaOffsetMs"":15456},{""eventType"":""playing"",""sessionOffsetMs"":32375,""mediaOffsetMs"":26026},{""eventType"":""playing"",""sessionOffsetMs"":36296,""mediaOffsetMs"":30030},{""eventType"":""playing"",""sessionOffsetMs"":40289,""mediaOffsetMs"":34034},{""eventType"":""playing"",""sessionOffsetMs"":44284,""mediaOffsetMs"":38038},{""eventType"":""paused"",""sessionOffsetMs"":3042400,""mediaOffsetMs"":3035862},{""eventType"":""stopped"",""sessionOffsetMs"":3045557,""mediaOffsetMs"":3036527}]"
P. Michael,"Squid Game: Season 1: ""The Man with the Umbrella""",Comcast X1 MIPS NO SAGE MVPD STB,2022-06-12 22:17:24,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":11000},{""eventType"":""playing"",""sessionOffsetMs"":14027,""mediaOffsetMs"":11000},{""eventType"":""playing"",""sessionOffsetMs"":26209,""mediaOffsetMs"":22022},{""eventType"":""playing"",""sessionOffsetMs"":38136,""mediaOffsetMs"":34034},{""eventType"":""playing"",""sessionOffsetMs"":42258,""mediaOffsetMs"":38038},{""eventType"":""playing"",""sessionOffsetMs"":45955,""mediaOffsetMs"":42042},{""eventType"":""playing"",""sessionOffsetMs"":49789,""mediaOffsetMs"":46046},{""eventType"":""playing"",""sessionOffsetMs"":53864,""mediaOffsetMs"":50050},{""eventType"":""playing"",""sessionOffsetMs"":61804,""mediaOffsetMs"":58058},{""eventType"":""playing"",""sessionOffsetMs"":69815,""mediaOffsetMs"":66066},{""eventType"":""paused"",""sessionOffsetMs"":2997690,""mediaOffsetMs"":2992523},{""eventType"":""stopped"",""sessionOffsetMs"":3000865,""mediaOffsetMs"":2994204}]"
P. Michael,"Squid Game: Season 1: ""Hell""",Comcast X1 MIPS NO SAGE MVPD STB,2022-06-12 21:19:20,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":11000},{""eventType"":""playing"",""sessionOffsetMs"":10068,""mediaOffsetMs"":11000},{""eventType"":""playing"",""sessionOffsetMs"":29677,""mediaOffsetMs"":30030},{""eventType"":""playing"",""sessionOffsetMs"":33714,""mediaOffsetMs"":34034},{""eventType"":""playing"",""sessionOffsetMs"":37664,""mediaOffsetMs"":38038},{""eventType"":""playing"",""sessionOffsetMs"":41864,""mediaOffsetMs"":42042},{""eventType"":""paused"",""sessionOffsetMs"":3486197,""mediaOffsetMs"":3485899},{""eventType"":""stopped"",""sessionOffsetMs"":3489455,""mediaOffsetMs"":3486680}]"
P. Michael,"Squid Game: Season 1: ""Red Light, Green Light""",Comcast X1 MIPS NO SAGE MVPD STB,2022-06-12 20:23:36,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":17408,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":49200,""mediaOffsetMs"":32032},{""eventType"":""playing"",""sessionOffsetMs"":53136,""mediaOffsetMs"":36036},{""eventType"":""playing"",""sessionOffsetMs"":57132,""mediaOffsetMs"":40040},{""eventType"":""paused"",""sessionOffsetMs"":2313910,""mediaOffsetMs"":2295673},{""eventType"":""playing"",""sessionOffsetMs"":2326306,""mediaOffsetMs"":2295673},{""eventType"":""paused"",""sessionOffsetMs"":3351196,""mediaOffsetMs"":3320505},{""eventType"":""stopped"",""sessionOffsetMs"":3354768,""mediaOffsetMs"":3321728}]"
P. Michael,Jackass: The Movie,Comcast X1 MIPS NO SAGE MVPD STB,2022-06-12 05:34:11,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5066168},{""eventType"":""stopped"",""sessionOffsetMs"":3389,""mediaOffsetMs"":5066168}]"
P. Michael,Jackass: The Movie,Comcast X1 MIPS NO SAGE MVPD STB,2022-06-12 03:32:09,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":15694,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":31142,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":47098,""mediaOffsetMs"":32032},{""eventType"":""paused"",""sessionOffsetMs"":1669387,""mediaOffsetMs"":1653625},{""eventType"":""playing"",""sessionOffsetMs"":3739171,""mediaOffsetMs"":1653625},{""eventType"":""paused"",""sessionOffsetMs"":7152693,""mediaOffsetMs"":5066372},{""eventType"":""stopped"",""sessionOffsetMs"":7158383,""mediaOffsetMs"":5066168}]"
P. Michael,Peaky Blinders: Season 3 - Clip 1,DefaultWidevineAndroidPhone,2022-06-12 00:07:27,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":566,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1340,""mediaOffsetMs"":613},{""eventType"":""stopped"",""sessionOffsetMs"":6797,""mediaOffsetMs"":620}]"
P. Michael,Season 6 Genre Specific Moment Clip: Peaky Blinders,DefaultWidevineAndroidPhone,2022-06-12 00:07:08,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":595,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":18573,""mediaOffsetMs"":17799},{""eventType"":""stopped"",""sessionOffsetMs"":18982,""mediaOffsetMs"":17809}]"
Ashley,Stand Out: An LGBTQ+ Celebration,Chrome PC (Cadmium),2022-07-12 01:08:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":825,""mediaOffsetMs"":1},{""eventType"":""paused"",""sessionOffsetMs"":6391,""mediaOffsetMs"":5242},{""eventType"":""stopped"",""sessionOffsetMs"":1806478,""mediaOffsetMs"":5510}]"
Ashley,Comedy Clip 3: Stand Out: An LGBTQ+ Celebration,Chrome PC (Cadmium),2022-07-12 01:08:31,US,"[{""eventType"":""start"",""sessionOffsetMs"":6,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":770,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":9971,""mediaOffsetMs"":8876}]"
Ashley,Trailer: Joel Kim Booster: Psychosexual,Chrome PC (Cadmium),2022-07-12 01:08:25,US,"[{""eventType"":""start"",""sessionOffsetMs"":12,""mediaOffsetMs"":21},{""eventType"":""playing"",""sessionOffsetMs"":842,""mediaOffsetMs"":21},{""eventType"":""stopped"",""sessionOffsetMs"":3675,""mediaOffsetMs"":2588}]"
Ashley,Comedy Clip 2: Jane Fonda & Lily Tomlin: Ladies Night Live,Chrome PC (Cadmium),2022-07-12 01:08:23,US,"[{""eventType"":""start"",""sessionOffsetMs"":26,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":979,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1111,""mediaOffsetMs"":39}]"
Ashley,Alone: Season 8_hook_03_16x9,Chrome PC (Cadmium),2022-07-12 01:08:17,US,"[{""eventType"":""start"",""sessionOffsetMs"":5,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":739,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":3362,""mediaOffsetMs"":2313}]"
Ashley,Season 1 Trailer: Snowflake Mountain,Chrome PC (Cadmium),2022-07-12 01:07:46,US,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":21},{""eventType"":""playing"",""sessionOffsetMs"":995,""mediaOffsetMs"":21},{""eventType"":""stopped"",""sessionOffsetMs"":21401,""mediaOffsetMs"":20306}]"
Ashley,"Limited Series Genre Specific Moment Clip: Boo, Bitch",Chrome PC (Cadmium),2022-07-12 01:07:44,US,"[{""eventType"":""start"",""sessionOffsetMs"":6,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":2670,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":3082,""mediaOffsetMs"":319}]"
Ashley,"Season 1 Trailer: Young, Famous & African",Chrome PC (Cadmium),2022-07-12 01:07:36,US,"[{""eventType"":""start"",""sessionOffsetMs"":20,""mediaOffsetMs"":21},{""eventType"":""stopped"",""sessionOffsetMs"":915,""mediaOffsetMs"":21}]"
Ashley,The Vampire Diaries: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2022-07-12 01:07:23,US,"[{""eventType"":""start"",""sessionOffsetMs"":17,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":768,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":8028,""mediaOffsetMs"":7155}]"
Ashley,Legacies: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2022-07-12 01:07:15,US,"[{""eventType"":""start"",""sessionOffsetMs"":5,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":560,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":3681,""mediaOffsetMs"":2902}]"
Ashley,Sensory Clip: Girl in the Picture,Chrome PC (Cadmium),2022-07-12 01:07:12,US,"[{""eventType"":""start"",""sessionOffsetMs"":17,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":4169,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":4459,""mediaOffsetMs"":207}]"
Ashley,Old Enough!: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2022-07-12 01:07:03,US,"[{""eventType"":""start"",""sessionOffsetMs"":27,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":642,""mediaOffsetMs"":0}]"
Ashley,Season 1 Cliffhanger Clip: How To Build A Sex Room,Chrome PC (Cadmium),2022-07-12 01:06:58,US,"[{""eventType"":""start"",""sessionOffsetMs"":34,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":698,""mediaOffsetMs"":1},{""eventType"":""paused"",""sessionOffsetMs"":4697,""mediaOffsetMs"":3050},{""eventType"":""stopped"",""sessionOffsetMs"":102286,""mediaOffsetMs"":3177}]"
Ashley,Season 1 Cliffhanger Clip: How To Build A Sex Room,Chrome PC (Cadmium),2022-07-12 00:15:11,US,"[{""eventType"":""start"",""sessionOffsetMs"":35,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":844,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":36019,""mediaOffsetMs"":34284},{""eventType"":""paused"",""sessionOffsetMs"":42623,""mediaOffsetMs"":40874},{""eventType"":""reposition"",""sessionOffsetMs"":42626,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":42665,""mediaOffsetMs"":1}]"
Ashley,"Stranger Things 4: ""Chapter Two: Vecna's Curse""",FireTV 4K Stick 2018,2022-07-11 06:46:09,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":1895,""mediaOffsetMs"":5000},{""eventType"":""paused"",""sessionOffsetMs"":4307072,""mediaOffsetMs"":4308846},{""eventType"":""stopped"",""sessionOffsetMs"":4311332,""mediaOffsetMs"":4308164}]"
Ashley,"Stranger Things 4: ""Chapter One: The Hellfire Club""",FireTV 4K Stick 2018,2022-07-11 06:15:12,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2547000},{""eventType"":""playing"",""sessionOffsetMs"":2470,""mediaOffsetMs"":2547000},{""eventType"":""paused"",""sessionOffsetMs"":6621,""mediaOffsetMs"":2549630},{""eventType"":""playing"",""sessionOffsetMs"":7639,""mediaOffsetMs"":2549880},{""eventType"":""paused"",""sessionOffsetMs"":1857210,""mediaOffsetMs"":4399395},{""eventType"":""stopped"",""sessionOffsetMs"":1858888,""mediaOffsetMs"":4399516}]"
Ashley,"Stranger Things 4: ""Chapter One: The Hellfire Club""",FireTV 4K Stick 2018,2022-07-11 00:43:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":8000},{""eventType"":""playing"",""sessionOffsetMs"":1351,""mediaOffsetMs"":8000},{""eventType"":""paused"",""sessionOffsetMs"":2544275,""mediaOffsetMs"":2547795},{""eventType"":""stopped"",""sessionOffsetMs"":2849968,""mediaOffsetMs"":2547308}]"
